17157.121	,	17157.121	,	17157.121	,	20949.981	,	20949.981	,	20949.981	,	20949.981	,	20949.981	,	24539.594	,	24539.594	,	24539.594	,	20949.981	,	20949.981	,	20949.981	,	20949.981	,	20949.981	,	20949.981	,	24539.594	,	24539.594	,	24539.594	,	20949.981	,	20949.981	,	17157.121	,	17157.121
17158.121	,	17158.121	,	17158.121	,	20950.981	,	20950.981	,	20950.981	,	20950.981	,	20950.981	,	24540.594	,	24540.594	,	24540.594	,	20950.981	,	20950.981	,	20950.981	,	20950.981	,	20950.981	,	20950.981	,	24540.594	,	24540.594	,	24540.594	,	20950.981	,	20950.981	,	17158.121	,	17158.121
17159.121	,	17159.121	,	17159.121	,	20951.981	,	20951.981	,	20951.981	,	20951.981	,	20951.981	,	24541.594	,	24541.594	,	24541.594	,	20951.981	,	20951.981	,	20951.981	,	20951.981	,	20951.981	,	20951.981	,	24541.594	,	24541.594	,	24541.594	,	20951.981	,	20951.981	,	17159.121	,	17159.121
17704.350	,	17704.350	,	17704.350	,	22365.164	,	22365.164	,	22365.164	,	22365.164	,	22365.164	,	25774.432	,	25774.432	,	25774.432	,	22365.164	,	22365.164	,	22365.164	,	22365.164	,	22365.164	,	22365.164	,	25774.432	,	25774.432	,	25774.432	,	22365.164	,	22365.164	,	17704.350	,	17704.350
17705.350	,	17705.350	,	17705.350	,	22366.164	,	22366.164	,	22366.164	,	22366.164	,	22366.164	,	25775.432	,	25775.432	,	25775.432	,	22366.164	,	22366.164	,	22366.164	,	22366.164	,	22366.164	,	22366.164	,	25775.432	,	25775.432	,	25775.432	,	22366.164	,	22366.164	,	17705.350	,	17705.350
17706.350	,	17706.350	,	17706.350	,	22367.164	,	22367.164	,	22367.164	,	22367.164	,	22367.164	,	25776.432	,	25776.432	,	25776.432	,	22367.164	,	22367.164	,	22367.164	,	22367.164	,	22367.164	,	22367.164	,	25776.432	,	25776.432	,	25776.432	,	22367.164	,	22367.164	,	17706.350	,	17706.350
17707.350	,	17707.350	,	17707.350	,	22368.164	,	22368.164	,	22368.164	,	22368.164	,	22368.164	,	25777.432	,	25777.432	,	25777.432	,	22368.164	,	22368.164	,	22368.164	,	22368.164	,	22368.164	,	22368.164	,	25777.432	,	25777.432	,	25777.432	,	22368.164	,	22368.164	,	17707.350	,	17707.350
17708.350	,	17708.350	,	17708.350	,	22369.164	,	22369.164	,	22369.164	,	22369.164	,	22369.164	,	25778.432	,	25778.432	,	25778.432	,	22369.164	,	22369.164	,	22369.164	,	22369.164	,	22369.164	,	22369.164	,	25778.432	,	25778.432	,	25778.432	,	22369.164	,	22369.164	,	17708.350	,	17708.350
17709.350	,	17709.350	,	17709.350	,	22370.164	,	22370.164	,	22370.164	,	22370.164	,	22370.164	,	25779.432	,	25779.432	,	25779.432	,	22370.164	,	22370.164	,	22370.164	,	22370.164	,	22370.164	,	22370.164	,	25779.432	,	25779.432	,	25779.432	,	22370.164	,	22370.164	,	17709.350	,	17709.350
17710.350	,	17710.350	,	17710.350	,	22371.164	,	22371.164	,	22371.164	,	22371.164	,	22371.164	,	25780.432	,	25780.432	,	25780.432	,	22371.164	,	22371.164	,	22371.164	,	22371.164	,	22371.164	,	22371.164	,	25780.432	,	25780.432	,	25780.432	,	22371.164	,	22371.164	,	17710.350	,	17710.350
17711.350	,	17711.350	,	17711.350	,	22372.164	,	22372.164	,	22372.164	,	22372.164	,	22372.164	,	25781.432	,	25781.432	,	25781.432	,	22372.164	,	22372.164	,	22372.164	,	22372.164	,	22372.164	,	22372.164	,	25781.432	,	25781.432	,	25781.432	,	22372.164	,	22372.164	,	17711.350	,	17711.350
17712.350	,	17712.350	,	17712.350	,	22373.164	,	22373.164	,	22373.164	,	22373.164	,	22373.164	,	25782.432	,	25782.432	,	25782.432	,	22373.164	,	22373.164	,	22373.164	,	22373.164	,	22373.164	,	22373.164	,	25782.432	,	25782.432	,	25782.432	,	22373.164	,	22373.164	,	17712.350	,	17712.350
17713.350	,	17713.350	,	17713.350	,	22374.164	,	22374.164	,	22374.164	,	22374.164	,	22374.164	,	25783.432	,	25783.432	,	25783.432	,	22374.164	,	22374.164	,	22374.164	,	22374.164	,	22374.164	,	22374.164	,	25783.432	,	25783.432	,	25783.432	,	22374.164	,	22374.164	,	17713.350	,	17713.350
17714.350	,	17714.350	,	17714.350	,	22375.164	,	22375.164	,	22375.164	,	22375.164	,	22375.164	,	25784.432	,	25784.432	,	25784.432	,	22375.164	,	22375.164	,	22375.164	,	22375.164	,	22375.164	,	22375.164	,	25784.432	,	25784.432	,	25784.432	,	22375.164	,	22375.164	,	17714.350	,	17714.350
17715.350	,	17715.350	,	17715.350	,	22376.164	,	22376.164	,	22376.164	,	22376.164	,	22376.164	,	25785.432	,	25785.432	,	25785.432	,	22376.164	,	22376.164	,	22376.164	,	22376.164	,	22376.164	,	22376.164	,	25785.432	,	25785.432	,	25785.432	,	22376.164	,	22376.164	,	17715.350	,	17715.350
17716.350	,	17716.350	,	17716.350	,	22377.164	,	22377.164	,	22377.164	,	22377.164	,	22377.164	,	25786.432	,	25786.432	,	25786.432	,	22377.164	,	22377.164	,	22377.164	,	22377.164	,	22377.164	,	22377.164	,	25786.432	,	25786.432	,	25786.432	,	22377.164	,	22377.164	,	17716.350	,	17716.350
17717.350	,	17717.350	,	17717.350	,	22378.164	,	22378.164	,	22378.164	,	22378.164	,	22378.164	,	25787.432	,	25787.432	,	25787.432	,	22378.164	,	22378.164	,	22378.164	,	22378.164	,	22378.164	,	22378.164	,	25787.432	,	25787.432	,	25787.432	,	22378.164	,	22378.164	,	17717.350	,	17717.350
17718.350	,	17718.350	,	17718.350	,	22379.164	,	22379.164	,	22379.164	,	22379.164	,	22379.164	,	25788.432	,	25788.432	,	25788.432	,	22379.164	,	22379.164	,	22379.164	,	22379.164	,	22379.164	,	22379.164	,	25788.432	,	25788.432	,	25788.432	,	22379.164	,	22379.164	,	17718.350	,	17718.350
17719.350	,	17719.350	,	17719.350	,	22380.164	,	22380.164	,	22380.164	,	22380.164	,	22380.164	,	25789.432	,	25789.432	,	25789.432	,	22380.164	,	22380.164	,	22380.164	,	22380.164	,	22380.164	,	22380.164	,	25789.432	,	25789.432	,	25789.432	,	22380.164	,	22380.164	,	17719.350	,	17719.350
17720.350	,	17720.350	,	17720.350	,	22381.164	,	22381.164	,	22381.164	,	22381.164	,	22381.164	,	25790.432	,	25790.432	,	25790.432	,	22381.164	,	22381.164	,	22381.164	,	22381.164	,	22381.164	,	22381.164	,	25790.432	,	25790.432	,	25790.432	,	22381.164	,	22381.164	,	17720.350	,	17720.350
17721.350	,	17721.350	,	17721.350	,	22382.164	,	22382.164	,	22382.164	,	22382.164	,	22382.164	,	25791.432	,	25791.432	,	25791.432	,	22382.164	,	22382.164	,	22382.164	,	22382.164	,	22382.164	,	22382.164	,	25791.432	,	25791.432	,	25791.432	,	22382.164	,	22382.164	,	17721.350	,	17721.350
17722.350	,	17722.350	,	17722.350	,	22383.164	,	22383.164	,	22383.164	,	22383.164	,	22383.164	,	25792.432	,	25792.432	,	25792.432	,	22383.164	,	22383.164	,	22383.164	,	22383.164	,	22383.164	,	22383.164	,	25792.432	,	25792.432	,	25792.432	,	22383.164	,	22383.164	,	17722.350	,	17722.350
17723.350	,	17723.350	,	17723.350	,	22384.164	,	22384.164	,	22384.164	,	22384.164	,	22384.164	,	25793.432	,	25793.432	,	25793.432	,	22384.164	,	22384.164	,	22384.164	,	22384.164	,	22384.164	,	22384.164	,	25793.432	,	25793.432	,	25793.432	,	22384.164	,	22384.164	,	17723.350	,	17723.350
17724.350	,	17724.350	,	17724.350	,	22385.164	,	22385.164	,	22385.164	,	22385.164	,	22385.164	,	25794.432	,	25794.432	,	25794.432	,	22385.164	,	22385.164	,	22385.164	,	22385.164	,	22385.164	,	22385.164	,	25794.432	,	25794.432	,	25794.432	,	22385.164	,	22385.164	,	17724.350	,	17724.350
17725.350	,	17725.350	,	17725.350	,	22386.164	,	22386.164	,	22386.164	,	22386.164	,	22386.164	,	25795.432	,	25795.432	,	25795.432	,	22386.164	,	22386.164	,	22386.164	,	22386.164	,	22386.164	,	22386.164	,	25795.432	,	25795.432	,	25795.432	,	22386.164	,	22386.164	,	17725.350	,	17725.350
17726.350	,	17726.350	,	17726.350	,	22387.164	,	22387.164	,	22387.164	,	22387.164	,	22387.164	,	25796.432	,	25796.432	,	25796.432	,	22387.164	,	22387.164	,	22387.164	,	22387.164	,	22387.164	,	22387.164	,	25796.432	,	25796.432	,	25796.432	,	22387.164	,	22387.164	,	17726.350	,	17726.350
17727.350	,	17727.350	,	17727.350	,	22388.164	,	22388.164	,	22388.164	,	22388.164	,	22388.164	,	25797.432	,	25797.432	,	25797.432	,	22388.164	,	22388.164	,	22388.164	,	22388.164	,	22388.164	,	22388.164	,	25797.432	,	25797.432	,	25797.432	,	22388.164	,	22388.164	,	17727.350	,	17727.350
17728.350	,	17728.350	,	17728.350	,	22389.164	,	22389.164	,	22389.164	,	22389.164	,	22389.164	,	25798.432	,	25798.432	,	25798.432	,	22389.164	,	22389.164	,	22389.164	,	22389.164	,	22389.164	,	22389.164	,	25798.432	,	25798.432	,	25798.432	,	22389.164	,	22389.164	,	17728.350	,	17728.350
17729.350	,	17729.350	,	17729.350	,	22390.164	,	22390.164	,	22390.164	,	22390.164	,	22390.164	,	25799.432	,	25799.432	,	25799.432	,	22390.164	,	22390.164	,	22390.164	,	22390.164	,	22390.164	,	22390.164	,	25799.432	,	25799.432	,	25799.432	,	22390.164	,	22390.164	,	17729.350	,	17729.350
17730.350	,	17730.350	,	17730.350	,	22391.164	,	22391.164	,	22391.164	,	22391.164	,	22391.164	,	25800.432	,	25800.432	,	25800.432	,	22391.164	,	22391.164	,	22391.164	,	22391.164	,	22391.164	,	22391.164	,	25800.432	,	25800.432	,	25800.432	,	22391.164	,	22391.164	,	17730.350	,	17730.350
17731.350	,	17731.350	,	17731.350	,	22392.164	,	22392.164	,	22392.164	,	22392.164	,	22392.164	,	25801.432	,	25801.432	,	25801.432	,	22392.164	,	22392.164	,	22392.164	,	22392.164	,	22392.164	,	22392.164	,	25801.432	,	25801.432	,	25801.432	,	22392.164	,	22392.164	,	17731.350	,	17731.350
16238.445	,	16238.445	,	16238.445	,	20394.742	,	20394.742	,	20394.742	,	20394.742	,	20394.742	,	23532.455	,	23532.455	,	23532.455	,	20394.742	,	20394.742	,	20394.742	,	20394.742	,	20394.742	,	20394.742	,	23532.455	,	23532.455	,	23532.455	,	20394.742	,	20394.742	,	16238.445	,	16238.445
16239.445	,	16239.445	,	16239.445	,	20395.742	,	20395.742	,	20395.742	,	20395.742	,	20395.742	,	23533.455	,	23533.455	,	23533.455	,	20395.742	,	20395.742	,	20395.742	,	20395.742	,	20395.742	,	20395.742	,	23533.455	,	23533.455	,	23533.455	,	20395.742	,	20395.742	,	16239.445	,	16239.445
16240.445	,	16240.445	,	16240.445	,	20396.742	,	20396.742	,	20396.742	,	20396.742	,	20396.742	,	23534.455	,	23534.455	,	23534.455	,	20396.742	,	20396.742	,	20396.742	,	20396.742	,	20396.742	,	20396.742	,	23534.455	,	23534.455	,	23534.455	,	20396.742	,	20396.742	,	16240.445	,	16240.445
16241.445	,	16241.445	,	16241.445	,	20397.742	,	20397.742	,	20397.742	,	20397.742	,	20397.742	,	23535.455	,	23535.455	,	23535.455	,	20397.742	,	20397.742	,	20397.742	,	20397.742	,	20397.742	,	20397.742	,	23535.455	,	23535.455	,	23535.455	,	20397.742	,	20397.742	,	16241.445	,	16241.445
16242.445	,	16242.445	,	16242.445	,	20398.742	,	20398.742	,	20398.742	,	20398.742	,	20398.742	,	23536.455	,	23536.455	,	23536.455	,	20398.742	,	20398.742	,	20398.742	,	20398.742	,	20398.742	,	20398.742	,	23536.455	,	23536.455	,	23536.455	,	20398.742	,	20398.742	,	16242.445	,	16242.445
16243.445	,	16243.445	,	16243.445	,	20399.742	,	20399.742	,	20399.742	,	20399.742	,	20399.742	,	23537.455	,	23537.455	,	23537.455	,	20399.742	,	20399.742	,	20399.742	,	20399.742	,	20399.742	,	20399.742	,	23537.455	,	23537.455	,	23537.455	,	20399.742	,	20399.742	,	16243.445	,	16243.445
16244.445	,	16244.445	,	16244.445	,	20400.742	,	20400.742	,	20400.742	,	20400.742	,	20400.742	,	23538.455	,	23538.455	,	23538.455	,	20400.742	,	20400.742	,	20400.742	,	20400.742	,	20400.742	,	20400.742	,	23538.455	,	23538.455	,	23538.455	,	20400.742	,	20400.742	,	16244.445	,	16244.445
16245.445	,	16245.445	,	16245.445	,	20401.742	,	20401.742	,	20401.742	,	20401.742	,	20401.742	,	23539.455	,	23539.455	,	23539.455	,	20401.742	,	20401.742	,	20401.742	,	20401.742	,	20401.742	,	20401.742	,	23539.455	,	23539.455	,	23539.455	,	20401.742	,	20401.742	,	16245.445	,	16245.445
16246.445	,	16246.445	,	16246.445	,	20402.742	,	20402.742	,	20402.742	,	20402.742	,	20402.742	,	23540.455	,	23540.455	,	23540.455	,	20402.742	,	20402.742	,	20402.742	,	20402.742	,	20402.742	,	20402.742	,	23540.455	,	23540.455	,	23540.455	,	20402.742	,	20402.742	,	16246.445	,	16246.445
16247.445	,	16247.445	,	16247.445	,	20403.742	,	20403.742	,	20403.742	,	20403.742	,	20403.742	,	23541.455	,	23541.455	,	23541.455	,	20403.742	,	20403.742	,	20403.742	,	20403.742	,	20403.742	,	20403.742	,	23541.455	,	23541.455	,	23541.455	,	20403.742	,	20403.742	,	16247.445	,	16247.445
16248.445	,	16248.445	,	16248.445	,	20404.742	,	20404.742	,	20404.742	,	20404.742	,	20404.742	,	23542.455	,	23542.455	,	23542.455	,	20404.742	,	20404.742	,	20404.742	,	20404.742	,	20404.742	,	20404.742	,	23542.455	,	23542.455	,	23542.455	,	20404.742	,	20404.742	,	16248.445	,	16248.445
16249.445	,	16249.445	,	16249.445	,	20405.742	,	20405.742	,	20405.742	,	20405.742	,	20405.742	,	23543.455	,	23543.455	,	23543.455	,	20405.742	,	20405.742	,	20405.742	,	20405.742	,	20405.742	,	20405.742	,	23543.455	,	23543.455	,	23543.455	,	20405.742	,	20405.742	,	16249.445	,	16249.445
16250.445	,	16250.445	,	16250.445	,	20406.742	,	20406.742	,	20406.742	,	20406.742	,	20406.742	,	23544.455	,	23544.455	,	23544.455	,	20406.742	,	20406.742	,	20406.742	,	20406.742	,	20406.742	,	20406.742	,	23544.455	,	23544.455	,	23544.455	,	20406.742	,	20406.742	,	16250.445	,	16250.445
16251.445	,	16251.445	,	16251.445	,	20407.742	,	20407.742	,	20407.742	,	20407.742	,	20407.742	,	23545.455	,	23545.455	,	23545.455	,	20407.742	,	20407.742	,	20407.742	,	20407.742	,	20407.742	,	20407.742	,	23545.455	,	23545.455	,	23545.455	,	20407.742	,	20407.742	,	16251.445	,	16251.445
16252.445	,	16252.445	,	16252.445	,	20408.742	,	20408.742	,	20408.742	,	20408.742	,	20408.742	,	23546.455	,	23546.455	,	23546.455	,	20408.742	,	20408.742	,	20408.742	,	20408.742	,	20408.742	,	20408.742	,	23546.455	,	23546.455	,	23546.455	,	20408.742	,	20408.742	,	16252.445	,	16252.445
16253.445	,	16253.445	,	16253.445	,	20409.742	,	20409.742	,	20409.742	,	20409.742	,	20409.742	,	23547.455	,	23547.455	,	23547.455	,	20409.742	,	20409.742	,	20409.742	,	20409.742	,	20409.742	,	20409.742	,	23547.455	,	23547.455	,	23547.455	,	20409.742	,	20409.742	,	16253.445	,	16253.445
16254.445	,	16254.445	,	16254.445	,	20410.742	,	20410.742	,	20410.742	,	20410.742	,	20410.742	,	23548.455	,	23548.455	,	23548.455	,	20410.742	,	20410.742	,	20410.742	,	20410.742	,	20410.742	,	20410.742	,	23548.455	,	23548.455	,	23548.455	,	20410.742	,	20410.742	,	16254.445	,	16254.445
16255.445	,	16255.445	,	16255.445	,	20411.742	,	20411.742	,	20411.742	,	20411.742	,	20411.742	,	23549.455	,	23549.455	,	23549.455	,	20411.742	,	20411.742	,	20411.742	,	20411.742	,	20411.742	,	20411.742	,	23549.455	,	23549.455	,	23549.455	,	20411.742	,	20411.742	,	16255.445	,	16255.445
16256.445	,	16256.445	,	16256.445	,	20412.742	,	20412.742	,	20412.742	,	20412.742	,	20412.742	,	23550.455	,	23550.455	,	23550.455	,	20412.742	,	20412.742	,	20412.742	,	20412.742	,	20412.742	,	20412.742	,	23550.455	,	23550.455	,	23550.455	,	20412.742	,	20412.742	,	16256.445	,	16256.445
16257.445	,	16257.445	,	16257.445	,	20413.742	,	20413.742	,	20413.742	,	20413.742	,	20413.742	,	23551.455	,	23551.455	,	23551.455	,	20413.742	,	20413.742	,	20413.742	,	20413.742	,	20413.742	,	20413.742	,	23551.455	,	23551.455	,	23551.455	,	20413.742	,	20413.742	,	16257.445	,	16257.445
16258.445	,	16258.445	,	16258.445	,	20414.742	,	20414.742	,	20414.742	,	20414.742	,	20414.742	,	23552.455	,	23552.455	,	23552.455	,	20414.742	,	20414.742	,	20414.742	,	20414.742	,	20414.742	,	20414.742	,	23552.455	,	23552.455	,	23552.455	,	20414.742	,	20414.742	,	16258.445	,	16258.445
16259.445	,	16259.445	,	16259.445	,	20415.742	,	20415.742	,	20415.742	,	20415.742	,	20415.742	,	23553.455	,	23553.455	,	23553.455	,	20415.742	,	20415.742	,	20415.742	,	20415.742	,	20415.742	,	20415.742	,	23553.455	,	23553.455	,	23553.455	,	20415.742	,	20415.742	,	16259.445	,	16259.445
16260.445	,	16260.445	,	16260.445	,	20416.742	,	20416.742	,	20416.742	,	20416.742	,	20416.742	,	23554.455	,	23554.455	,	23554.455	,	20416.742	,	20416.742	,	20416.742	,	20416.742	,	20416.742	,	20416.742	,	23554.455	,	23554.455	,	23554.455	,	20416.742	,	20416.742	,	16260.445	,	16260.445
16261.445	,	16261.445	,	16261.445	,	20417.742	,	20417.742	,	20417.742	,	20417.742	,	20417.742	,	23555.455	,	23555.455	,	23555.455	,	20417.742	,	20417.742	,	20417.742	,	20417.742	,	20417.742	,	20417.742	,	23555.455	,	23555.455	,	23555.455	,	20417.742	,	20417.742	,	16261.445	,	16261.445
16262.445	,	16262.445	,	16262.445	,	20418.742	,	20418.742	,	20418.742	,	20418.742	,	20418.742	,	23556.455	,	23556.455	,	23556.455	,	20418.742	,	20418.742	,	20418.742	,	20418.742	,	20418.742	,	20418.742	,	23556.455	,	23556.455	,	23556.455	,	20418.742	,	20418.742	,	16262.445	,	16262.445
